Product Name,Category,Sub-Category,Total_Orders,Total_Returns,Avg_Risk_Score,Risk_Level
"Eaton Message Books, Multicolor",Office Supplies,Paper,20,0,0.041676418,Low
"Eaton Message Books, Premium",Office Supplies,Paper,17,0,0.04366023,Low
"Eaton Message Books, Recycled",Office Supplies,Paper,24,1,0.043069388,Low
"Eaton Note Cards, 8.5 x 11",Office Supplies,Paper,21,0,0.042214226,Low
"Eaton Note Cards, Multicolor",Office Supplies,Paper,14,0,0.043503756,Low
"Eaton Note Cards, Premium",Office Supplies,Paper,33,1,0.040943244,Low
"Eaton Parchment Paper, 8.5 x 11",Office Supplies,Paper,13,0,0.04170063,Low
"Eaton Parchment Paper, Multicolor",Office Supplies,Paper,14,0,0.040498363,Low
"Eaton Parchment Paper, Premium",Office Supplies,Paper,16,0,0.043668741,Low
"Eaton Parchment Paper, Recycled",Office Supplies,Paper,12,1,0.04387285,Low
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,10,0,0.044913836,Low
"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,7,0,0.050218171,Low
EcoTones Memo Sheets,Office Supplies,Paper,3,0,0.04616202,Low
Economy #2 Pencils,Office Supplies,Art,4,0,0.050234228,Low
Economy Binders,Office Supplies,Binders,4,0,0.046007075,Low
Economy Rollaway Files,Office Supplies,Storage,7,0,0.045726132,Low
"Eldon ""L"" Workstation Diamond Chairmat",Furniture,Furnishings,4,0,0.05130041,Low
Eldon 100 Class Desk Accessories,Furniture,Furnishings,4,0,0.050978046,Low
Eldon 200 Class Desk Accessories,Furniture,Furnishings,7,0,0.049988826,Low
"Eldon 200 Class Desk Accessories, Black",Furniture,Furnishings,2,0,0.045899823,Low
"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,5,0,0.053081494,Low
"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,4,1,0.050487731,Low
"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings,2,0,0.044885533,Low
"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,6,0,0.045245338,Low
Eldon 500 Class Desk Accessories,Furniture,Furnishings,6,0,0.045193133,Low
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,5,0,0.049896744,Low
Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,3,0,0.049669305,Low
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,4,1,0.048573048,Low
"Eldon Base for stackable storage shelf, platinum",Office Supplies,Storage,7,1,0.04714533,Low
"Eldon Box, Blue",Office Supplies,Storage,32,3,0.041428783,Low
"Eldon Box, Industrial",Office Supplies,Storage,45,1,0.041273365,Low
"Eldon Box, Single Width",Office Supplies,Storage,29,1,0.040014884,Low
"Eldon Box, Wire Frame",Office Supplies,Storage,32,1,0.042584182,Low
Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings,4,0,0.046542297,Low
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,5,0,0.049307407,Low
"Eldon Clock, Black",Furniture,Furnishings,19,0,0.046525957,Low
"Eldon Clock, Duo Pack",Furniture,Furnishings,19,0,0.044408247,Low
"Eldon Clock, Durable",Furniture,Furnishings,15,1,0.044006174,Low
"Eldon Clock, Erganomic",Furniture,Furnishings,16,1,0.043508876,Low
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,5,0,0.050878571,Low
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,6,0,0.048820465,Low
"Eldon Door Stop, Black",Furniture,Furnishings,19,0,0.045345391,Low
"Eldon Door Stop, Duo Pack",Furniture,Furnishings,16,0,0.044107615,Low
"Eldon Door Stop, Durable",Furniture,Furnishings,19,0,0.045829537,Low
"Eldon Door Stop, Erganomic",Furniture,Furnishings,20,2,0.046070511,Low
Eldon Econocleat Chair Mats for Low Pile Carpets,Furniture,Furnishings,2,0,0.047531318,Low
Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings,2,0,0.052896399,Low
"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,5,0,0.054252122,Low
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furniture,Furnishings,4,0,0.052076596,Low
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,6,0,0.048293034,Low
Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,2,0,0.048434225,Low
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,5,0,0.045536916,Low
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,3,0,0.050757084,Low
"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,12,0,0.04856822,Low
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,5,1,0.049446438,Low
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings,5,0,0.049989229,Low
"Eldon File Cart, Blue",Office Supplies,Storage,27,1,0.040291242,Low
"Eldon File Cart, Industrial",Office Supplies,Storage,37,1,0.042067899,Low
"Eldon File Cart, Single Width",Office Supplies,Storage,90,2,0.039829441,Low
Eldon File Chest Portable File,Office Supplies,Storage,1,0,0.048369364,Low
Eldon Fold 'N Roll Cart System,Office Supplies,Storage,5,0,0.047565596,Low
"Eldon Folders, Blue",Office Supplies,Storage,31,0,0.041771088,Low
"Eldon Folders, Industrial",Office Supplies,Storage,37,1,0.040270727,Low
"Eldon Folders, Single Width",Office Supplies,Storage,22,1,0.039395764,Low
"Eldon Folders, Wire Frame",Office Supplies,Storage,38,1,0.040143212,Low
"Eldon Frame, Black",Furniture,Furnishings,10,1,0.046588425,Low
"Eldon Frame, Duo Pack",Furniture,Furnishings,19,0,0.045218271,Low
"Eldon Frame, Durable",Furniture,Furnishings,21,3,0.045760544,Low
"Eldon Frame, Erganomic",Furniture,Furnishings,10,0,0.046592617,Low
Eldon Gobal File Keepers,Office Supplies,Storage,6,0,0.045087501,Low
Eldon Image Series Black Desk Accessories,Furniture,Furnishings,5,0,0.047581451,Low
"Eldon Image Series Desk Accessories, Burgundy",Furniture,Furnishings,8,0,0.049563916,Low
"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,5,0,0.047611876,Low
"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,3,0,0.053081847,Low
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage,1,0,0.050879666,Low
"Eldon Light Bulb, Black",Furniture,Furnishings,20,2,0.048025852,Low
"Eldon Light Bulb, Duo Pack",Furniture,Furnishings,23,2,0.045944626,Low
"Eldon Light Bulb, Durable",Furniture,Furnishings,17,2,0.046604821,Low
"Eldon Light Bulb, Erganomic",Furniture,Furnishings,15,0,0.046510786,Low
"Eldon Lockers, Blue",Office Supplies,Storage,36,3,0.039367625,Low
"Eldon Lockers, Industrial",Office Supplies,Storage,30,2,0.041620656,Low
"Eldon Lockers, Single Width",Office Supplies,Storage,28,2,0.041851144,Low
"Eldon Lockers, Wire Frame",Office Supplies,Storage,32,2,0.040239736,Low
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,6,0,0.04427988,Low
"Eldon Photo Frame, Black",Furniture,Furnishings,15,2,0.045297989,Low
"Eldon Photo Frame, Duo Pack",Furniture,Furnishings,22,0,0.045421555,Low
"Eldon Photo Frame, Durable",Furniture,Furnishings,16,0,0.045702435,Low
"Eldon Photo Frame, Erganomic",Furniture,Furnishings,21,2,0.046237111,Low
Eldon Pizzaz Desk Accessories,Furniture,Furnishings,4,0,0.049845207,Low
Eldon Portable Mobile Manager,Office Supplies,Storage,9,0,0.041659639,Low
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,7,0,0.043969832,Low
Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,6,0,0.050021189,Low
"Eldon Regeneration Recycled Desk Accessories, Black",Furniture,Furnishings,3,1,0.048469128,Low
"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,5,0,0.048328958,Low
Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,8,0,0.047653621,Low
"Eldon Shelving, Blue",Office Supplies,Storage,38,2,0.039467435,Low
"Eldon Shelving, Industrial",Office Supplies,Storage,37,2,0.041788788,Low
"Eldon Shelving, Single Width",Office Supplies,Storage,38,1,0.041260305,Low
"Eldon Shelving, Wire Frame",Office Supplies,Storage,24,1,0.039231817,Low
Eldon Simplefile Box Office,Office Supplies,Storage,8,0,0.047144647,Low
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,6,0,0.052170485,Low
"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,5,0,0.049807642,Low
"Eldon Stacking Tray, Black",Furniture,Furnishings,12,1,0.047465175,Low
"Eldon Stacking Tray, Duo Pack",Furniture,Furnishings,18,1,0.045730503,Low
"Eldon Stacking Tray, Durable",Furniture,Furnishings,19,1,0.045701141,Low
"Eldon Stacking Tray, Erganomic",Furniture,Furnishings,10,0,0.047936655,Low
"Eldon Trays, Blue",Office Supplies,Storage,30,1,0.040576611,Low
"Eldon Trays, Industrial",Office Supplies,Storage,27,1,0.04109983,Low
"Eldon Trays, Single Width",Office Supplies,Storage,35,0,0.040906671,Low
"Eldon Trays, Wire Frame",Office Supplies,Storage,40,1,0.041673317,Low
Eldon Wave Desk Accessories,Furniture,Furnishings,14,0,0.051022245,Low
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,5,0,0.046206013,Low
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings,4,0,0.04915331,Low
Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,2,0,0.053249126,Low
Electrix Halogen Magnifier Lamp,Furniture,Furnishings,6,0,0.053453262,Low
"Electrix Incandescent Magnifying Lamp, Black",Furniture,Furnishings,2,0,0.054794448,Low
"Elite 5"" Scissors",Office Supplies,Supplies,7,2,0.051608804,Low
"Elite Box Cutter, Easy Grip",Office Supplies,Supplies,22,0,0.046549001,Low
"Elite Box Cutter, High Speed",Office Supplies,Supplies,16,0,0.046279515,Low
"Elite Box Cutter, Serrated",Office Supplies,Supplies,10,0,0.044317441,Low
"Elite Box Cutter, Steel",Office Supplies,Supplies,10,1,0.045227978,Low
"Elite Letter Opener, Easy Grip",Office Supplies,Supplies,27,2,0.046180991,Low
"Elite Letter Opener, High Speed",Office Supplies,Supplies,30,0,0.046578756,Low
"Elite Letter Opener, Steel",Office Supplies,Supplies,16,1,0.044513263,Low
"Elite Ruler, Easy Grip",Office Supplies,Supplies,16,1,0.046990159,Low
"Elite Ruler, High Speed",Office Supplies,Supplies,14,1,0.044961271,Low
"Elite Ruler, Serrated",Office Supplies,Supplies,16,0,0.046373077,Low
"Elite Ruler, Steel",Office Supplies,Supplies,23,1,0.044334046,Low
"Elite Scissors, Easy Grip",Office Supplies,Supplies,13,0,0.044214644,Low
"Elite Scissors, High Speed",Office Supplies,Supplies,14,1,0.043816972,Low
"Elite Scissors, Serrated",Office Supplies,Supplies,19,0,0.044535319,Low
"Elite Scissors, Steel",Office Supplies,Supplies,15,1,0.047362782,Low
"Elite Shears, Easy Grip",Office Supplies,Supplies,28,2,0.048189763,Low
"Elite Shears, High Speed",Office Supplies,Supplies,15,0,0.044404718,Low
"Elite Shears, Serrated",Office Supplies,Supplies,16,1,0.050060422,Low
"Elite Shears, Steel",Office Supplies,Supplies,20,0,0.047992249,Low
"Elite Trimmer, Easy Grip",Office Supplies,Supplies,19,2,0.046219582,Low
"Elite Trimmer, High Speed",Office Supplies,Supplies,15,2,0.044763682,Low
"Elite Trimmer, Serrated",Office Supplies,Supplies,23,0,0.046573244,Low
"Elite Trimmer, Steel",Office Supplies,Supplies,25,0,0.046389544,Low
Embossed Ink Jet Note Cards,Office Supplies,Paper,4,0,0.044998854,Low
Enermax Acrylux Wireless Keyboard,Technology,Accessories,6,0,0.044202408,Low
Enermax Aurora Lite Keyboard,Technology,Accessories,5,0,0.04864682,Low
Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,5,1,0.046870501,Low
"Enermax Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,15,0,0.044180842,Low
"Enermax Cards & Envelopes, Multicolor",Office Supplies,Paper,14,0,0.043101861,Low
"Enermax Cards & Envelopes, Premium",Office Supplies,Paper,21,1,0.042172238,Low
"Enermax Cards & Envelopes, Recycled",Office Supplies,Paper,12,1,0.04228276,Low
"Enermax Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,17,1,0.042731547,Low
"Enermax Computer Printout Paper, Multicolor",Office Supplies,Paper,12,0,0.041008078,Low
"Enermax Computer Printout Paper, Premium",Office Supplies,Paper,14,0,0.039943545,Low
"Enermax Computer Printout Paper, Recycled",Office Supplies,Paper,15,0,0.040260912,Low
"Enermax Flash Drive, Bluetooth",Technology,Accessories,18,1,0.043032229,Low
"Enermax Flash Drive, Erganomic",Technology,Accessories,22,0,0.044958466,Low
"Enermax Flash Drive, Programmable",Technology,Accessories,20,0,0.041488955,Low
"Enermax Flash Drive, USB",Technology,Accessories,18,2,0.041294936,Low
"Enermax Keyboard, Bluetooth",Technology,Accessories,17,1,0.044122614,Low
"Enermax Keyboard, Erganomic",Technology,Accessories,25,0,0.04303428,Low
"Enermax Keyboard, Programmable",Technology,Accessories,26,1,0.043739427,Low
"Enermax Keyboard, USB",Technology,Accessories,24,2,0.043836138,Low
"Enermax Memo Slips, 8.5 x 11",Office Supplies,Paper,18,1,0.041250041,Low
"Enermax Memo Slips, Multicolor",Office Supplies,Paper,15,0,0.044316509,Low
"Enermax Memo Slips, Premium",Office Supplies,Paper,21,0,0.041939407,Low
"Enermax Memo Slips, Recycled",Office Supplies,Paper,14,0,0.04038982,Low
"Enermax Memory Card, Bluetooth",Technology,Accessories,13,1,0.045636145,Low
"Enermax Memory Card, Erganomic",Technology,Accessories,21,1,0.042952055,Low
"Enermax Memory Card, Programmable",Technology,Accessories,13,2,0.043269729,Low
"Enermax Memory Card, USB",Technology,Accessories,29,1,0.045748532,Low
"Enermax Message Books, 8.5 x 11",Office Supplies,Paper,16,1,0.04542558,Low
"Enermax Message Books, Multicolor",Office Supplies,Paper,21,0,0.042204035,Low
"Enermax Message Books, Premium",Office Supplies,Paper,10,1,0.041843008,Low
"Enermax Message Books, Recycled",Office Supplies,Paper,23,2,0.041279748,Low
"Enermax Mouse, Bluetooth",Technology,Accessories,26,2,0.042681792,Low
"Enermax Mouse, Erganomic",Technology,Accessories,18,2,0.041833116,Low
"Enermax Mouse, Programmable",Technology,Accessories,16,1,0.043179407,Low
"Enermax Mouse, USB",Technology,Accessories,21,0,0.042141627,Low
"Enermax Note Cards, 8.5 x 11",Office Supplies,Paper,22,0,0.041689779,Low
"Enermax Note Cards, Multicolor",Office Supplies,Paper,24,3,0.0433103,Low
"Enermax Note Cards, Premium",Office Supplies,Paper,43,2,0.041018132,Low
"Enermax Numeric Keypad, Bluetooth",Technology,Accessories,40,1,0.044113099,Low
"Enermax Numeric Keypad, Erganomic",Technology,Accessories,24,1,0.042829444,Low
"Enermax Numeric Keypad, USB",Technology,Accessories,17,1,0.043711384,Low
"Enermax Parchment Paper, 8.5 x 11",Office Supplies,Paper,15,1,0.043395048,Low
"Enermax Parchment Paper, Multicolor",Office Supplies,Paper,22,0,0.041346461,Low
"Enermax Parchment Paper, Premium",Office Supplies,Paper,18,1,0.043514593,Low
"Enermax Parchment Paper, Recycled",Office Supplies,Paper,16,0,0.043251356,Low
"Enermax Router, Bluetooth",Technology,Accessories,17,1,0.044940803,Low
"Enermax Router, Erganomic",Technology,Accessories,21,1,0.042267934,Low
"Enermax Router, Programmable",Technology,Accessories,13,0,0.043034263,Low
"Enermax Router, USB",Technology,Accessories,14,1,0.043332402,Low
"Epson Calculator, Durable",Technology,Machines,7,0,0.036141675,Low
"Epson Calculator, Red",Technology,Machines,13,1,0.038859003,Low
"Epson Calculator, White",Technology,Machines,6,0,0.04098805,Low
"Epson Calculator, Wireless",Technology,Machines,15,0,0.040045481,Low
"Epson Card Printer, Durable",Technology,Machines,18,0,0.035871892,Low
"Epson Card Printer, Red",Technology,Machines,8,0,0.034383297,Low
"Epson Card Printer, White",Technology,Machines,13,0,0.037331358,Low
"Epson Card Printer, Wireless",Technology,Machines,15,1,0.036571461,Low
"Epson Inkjet, Durable",Technology,Machines,10,0,0.0346649,Low
"Epson Inkjet, White",Technology,Machines,6,0,0.040034052,Low
"Epson Inkjet, Wireless",Technology,Machines,20,2,0.036127019,Low
Epson Perfection V600 Photo Scanner,Technology,Machines,1,0,0.049079667,Low
"Epson Phone, Durable",Technology,Machines,17,1,0.034799823,Low
"Epson Phone, Red",Technology,Machines,10,0,0.037904704,Low
"Epson Phone, White",Technology,Machines,9,1,0.037580028,Low
"Epson Phone, Wireless",Technology,Machines,12,0,0.03761021,Low
"Epson Printer, Durable",Technology,Machines,14,0,0.03770859,Low
"Epson Printer, Red",Technology,Machines,10,0,0.038412463,Low
"Epson Printer, White",Technology,Machines,14,0,0.038222317,Low
"Epson Printer, Wireless",Technology,Machines,1,0,0.041544225,Low
"Epson Receipt Printer, Durable",Technology,Machines,11,0,0.037085836,Low
"Epson Receipt Printer, Red",Technology,Machines,7,0,0.040980562,Low
"Epson Receipt Printer, White",Technology,Machines,14,1,0.038156356,Low
"Epson Receipt Printer, Wireless",Technology,Machines,13,1,0.036095552,Low
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines,2,1,0.04252766,Low
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines,2,1,0.038810659,Low
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,1,0,0.04419222,Low
"Eureka Hand Vacuum, Bagless",Office Supplies,Appliances,1,0,0.036874178,Low
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,6,0,0.048537345,Low
Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,3,0,0.041411768,Low
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances,5,0,0.040652362,Low
Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,6,0,0.04047912,Low
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,4,1,0.039372481,Low
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Appliances,6,0,0.038625091,Low
Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,3,0,0.044217699,Low
Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances,6,1,0.038813878,Low
"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,5,1,0.049893498,Low
"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,6,0,0.05049279,Low
"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,3,0,0.048817205,Low
"Executive Impressions 13"" Clairmont Wall Clock",Furniture,Furnishings,8,0,0.051421741,Low
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Furniture,Furnishings,2,0,0.047988585,Low
"Executive Impressions 14""",Furniture,Furnishings,4,1,0.049469596,Low
"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,7,0,0.047630972,Low
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,2,0,0.055011021,Low
"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,6,0,0.051155804,Low
"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,2,0,0.051110765,Low
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings,2,0,0.053039714,Low
Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,4,0,0.047196509,Low
Faber Castell Col-Erase Pencils,Office Supplies,Art,5,0,0.049565248,Low
